scan_index,step,angle_deg,distance_cm
1,8075,349.72,8.09
1,8100,351.91,8.09
1,8125,354.11,8.11
1,8150,356.31,8.09
1,8175,358.51,8.09
2,8200,0.7,8.11
2,8225,2.9,8.09
2,8250,5.1,8.11
2,8275,7.29,8.09
2,8300,9.49,8.08
2,8325,11.69,8.09
2,8350,13.89,8.09
2,8375,16.08,8.08
2,8400,18.28,8.09
2,8425,20.48,8.11
2,8450,22.68,8.09
2,8475,24.87,8.11
2,8500,27.07,8.09
2,8525,29.27,8.09
2,8550,31.46,8.11
2,8575,33.66,8.11
2,8600,35.86,7.2
2,8625,38.06,7.2
2,8650,40.25,7.22
2,8675,42.45,7.2
2,8700,44.65,7.2
2,8725,46.85,7.2
2,8750,49.04,7.22
2,8775,51.24,7.2
2,8800,53.44,7.2
2,8825,55.63,11.06
2,8850,57.83,9.28
2,8875,60.03,10.19
2,8900,62.23,9.3
2,8925,64.42,9.3
2,8950,66.62,8.39
2,8975,68.82,9.28
2,9000,71.02,8.39
2,9025,73.21,8.39
2,9050,75.41,8.4
2,9075,77.61,8.4
2,9100,79.8,7.51
2,9125,82.0,7.49
2,9150,84.2,7.51
2,9175,86.4,7.51
2,9200,88.59,7.51
2,9225,90.79,7.51
2,9250,92.99,7.51
2,9275,95.19,7.51
2,9300,97.38,7.51
2,9325,99.58,6.6
2,9350,101.78,6.6
2,9375,103.97,6.62
2,9400,106.17,6.62
2,9425,108.37,6.62
2,9450,110.57,7.51
2,9475,112.76,9.3
2,9500,114.96,9.3
2,9525,117.16,9.3
2,9550,119.36,9.3
2,9575,121.55,8.68
2,9600,123.75,8.7
2,9625,125.95,8.71
2,9650,128.14,8.7
2,9675,130.34,8.68
2,9700,132.54,8.7
2,9725,134.74,8.7
2,9750,136.93,7.8
2,9775,139.13,8.68
2,9800,141.33,8.68
2,9825,143.53,8.7
2,9850,145.72,8.7
2,9875,147.92,7.8
2,9900,150.12,7.8
2,9925,152.31,7.8
2,9950,154.51,7.8
2,9975,156.71,7.8
2,10000,158.91,7.8
2,10025,161.1,7.79
2,10050,163.3,7.8
2,10075,165.5,7.79
2,10100,167.7,7.8
2,10125,169.89,7.79
2,10150,172.09,7.79
2,10175,174.29,7.82
2,10200,176.48,7.79
2,10225,178.68,7.8
2,10250,180.88,7.8
2,10275,183.08,7.8
2,10300,185.27,7.82
2,10325,187.47,7.8
2,10350,189.67,7.8
2,10375,191.87,7.79
2,10400,194.06,7.8
2,10425,196.26,7.79
2,10450,198.46,7.8
2,10475,200.65,7.8
2,10500,202.85,7.8
2,10525,205.05,7.79
2,10550,207.25,7.8
2,10575,209.44,7.8
2,10600,211.64,7.8
2,10625,213.84,8.7
2,10650,216.04,8.7
2,10675,218.23,8.7
2,10700,220.43,8.71
2,10725,222.63,9.28
2,10750,224.82,9.3
2,10775,227.02,9.3
2,10800,229.22,9.3
2,10825,231.42,9.3
2,10850,233.61,7.51
2,10875,235.81,7.51
2,10900,238.01,7.51
2,10925,240.21,6.6
2,10950,242.4,7.49
2,10975,244.6,6.62
2,11000,246.8,7.49
2,11025,248.99,7.51
2,11050,251.19,7.51
2,11075,253.39,7.51
2,11100,255.59,7.51
2,11125,257.78,7.51
2,11150,259.98,7.51
2,11175,262.18,7.51
2,11200,264.38,7.49
2,11225,266.57,7.51
2,11250,268.77,7.51
2,11275,270.97,7.51
2,11300,273.16,7.48
2,11325,275.36,7.49
2,11350,277.56,7.51
2,11375,279.76,8.4
2,11400,281.95,8.39
2,11425,284.15,8.39
2,11450,286.35,8.4
2,11475,288.54,8.39
2,11500,290.74,9.28
2,11525,292.94,9.28
2,11550,295.14,9.28
2,11575,297.33,9.3
2,11600,299.53,9.28
2,11625,301.73,10.17
2,11650,303.93,10.19
2,11675,306.12,10.17
2,11700,308.32,11.08
2,11725,310.52,8.09
2,11750,312.71,7.2
2,11775,314.91,7.2
2,11800,317.11,7.19
2,11825,319.31,7.2
2,11850,321.5,7.2
2,11875,323.7,7.2
2,11900,325.9,7.2
2,11925,328.1,7.2
2,11950,330.29,7.2
2,11975,332.49,7.2
2,12000,334.69,7.2
2,12025,336.88,7.19
2,12050,339.08,8.09
2,12075,341.28,8.11
2,12100,343.48,8.09
2,12125,345.67,8.11
2,12150,347.87,8.11
2,12175,350.07,8.09
2,12200,352.27,8.09
2,12225,354.46,8.11
2,12250,356.66,8.11
2,12275,358.86,8.09
3,12300,1.05,8.09
3,12325,3.25,8.11
3,12350,5.45,8.11
3,12375,7.65,8.11
3,12400,9.84,8.11
3,12425,12.04,8.11
3,12450,14.24,8.11
3,12475,16.44,8.11
3,12500,18.63,8.09
3,12525,20.83,8.09
3,12550,23.03,8.09
3,12575,25.22,8.09
3,12600,27.42,8.09
3,12625,29.62,8.09
3,12650,31.82,7.22
3,12675,34.01,8.08
3,12700,36.21,8.09
3,12725,38.41,7.19
3,12750,40.61,7.2
3,12775,42.8,7.2
3,12800,45.0,7.2
3,12825,47.2,7.22
3,12850,49.39,7.2
3,12875,51.59,8.09
3,12900,53.79,8.09
3,12925,55.99,8.09
3,12950,58.18,9.9
3,12975,60.38,11.06
3,13000,62.58,9.3
3,13025,64.78,9.28
3,13050,66.97,9.28
3,13075,69.17,9.28
3,13100,71.37,8.4
3,13125,73.56,8.39
3,13150,75.76,8.4
3,13175,77.96,8.39
3,13200,80.16,7.51
3,13225,82.35,7.49
3,13250,84.55,7.49
3,13275,86.75,7.49
3,13300,88.95,7.49
3,13325,91.14,7.51
3,13350,93.34,7.51
3,13375,95.54,7.51
3,13400,97.73,7.48
3,13425,99.93,6.6
3,13450,102.13,6.62
3,13475,104.33,6.62
3,13500,106.52,6.6
3,13525,108.72,7.51
3,13550,110.92,9.3
3,13575,113.12,9.28
3,13600,115.31,8.7
3,13625,117.51,8.71
3,13650,119.71,8.68
3,13675,121.9,8.68
3,13700,124.1,8.7
3,13725,126.3,8.68
3,13750,128.5,7.8
3,13775,130.69,7.79
3,13800,132.89,7.8
3,13825,135.09,7.8
3,13850,137.29,7.82
3,13875,139.48,7.79
3,13900,141.68,7.79
3,13925,143.88,7.79
3,13950,146.07,7.8
3,13975,148.27,7.79
3,14000,150.47,6.91
3,14025,152.67,6.91
3,14050,154.86,6.91
3,14075,157.06,6.91
3,14100,159.26,6.91
3,14125,161.46,6.89
3,14150,163.65,6.89
3,14175,165.85,6.89
3,14200,168.05,6.91
3,14225,170.24,6.91
3,14250,172.44,6.91
3,14275,174.64,6.91
3,14300,176.84,6.91
3,14325,179.03,6.91
3,14350,181.23,6.91
3,14375,183.43,6.91
3,14400,185.63,6.91
3,14425,187.82,6.91
3,14450,190.02,6.89
3,14475,192.22,6.91
3,14500,194.41,6.89
3,14525,196.61,6.91
3,14550,198.81,6.91
3,14575,201.01,6.93
3,14600,203.2,6.91
3,14625,205.4,6.91
3,14650,207.6,6.91
3,14675,209.79,6.91
3,14700,211.99,6.89
3,14725,214.19,6.91
3,14750,216.39,6.91
3,14775,218.58,7.8
3,14800,220.78,7.79
3,14825,222.98,7.8
3,14850,225.18,7.79
3,14875,227.37,7.79
3,14900,229.57,7.79
3,14925,231.77,7.8
3,14950,233.96,7.79
3,14975,236.16,8.68
3,15000,238.36,8.68
3,15025,240.56,8.7
3,15050,242.75,8.68
3,15075,244.95,9.3
3,15100,247.15,9.3
3,15125,249.35,7.49
3,15150,251.54,7.49
3,15175,253.74,6.59
3,15200,255.94,7.51
