scan_index,step,angle_deg,distance_cm
3,14000,150.47,9.88
3,14025,152.67,10.79
3,14050,154.86,11.66
3,14075,157.06,11.66
3,14100,159.26,12.54
3,14125,161.46,9.59
3,14150,163.65,9.59
3,14175,165.85,9.59
3,14200,168.05,9.59
3,14225,170.24,10.48
3,14250,172.44,10.5
3,14275,174.64,11.37
3,14300,176.84,12.28
3,14325,179.03,14.03
3,14350,181.23,11.06
3,14375,183.43,11.06
3,14400,185.63,11.08
3,14425,187.82,11.08
3,14450,190.02,11.08
3,14475,192.22,11.06
3,14500,194.41,11.08
3,14525,196.61,11.08
3,14550,198.81,11.08
3,14575,201.01,11.04
3,14600,203.2,11.06
3,14625,205.4,11.08
3,14650,207.6,11.06
3,14675,209.79,13.15
3,14700,211.99,12.28
3,14725,214.19,12.25
3,14750,216.39,10.46
3,14775,218.58,10.48
3,14800,220.78,9.59
3,14825,222.98,9.59
3,14850,225.18,9.59
3,14875,227.37,9.57
3,14900,229.57,9.57
3,14925,231.77,12.55
3,14950,233.96,11.68
3,14975,236.16,11.66
3,15000,238.36,10.77
3,15025,240.56,10.75
3,15050,242.75,10.77
3,15075,244.95,10.77
3,15100,247.15,10.77
3,15200,255.94,14.03
3,15225,258.13,13.14
3,15250,260.33,13.15
3,15275,262.53,12.26
3,15300,264.73,11.37
3,15325,266.92,10.48
3,15350,269.12,10.48
3,15375,271.32,9.57
3,15400,273.52,9.59
3,15425,275.71,9.57
3,15450,277.91,9.59
3,15475,280.11,9.59
3,15500,282.3,9.59
3,15525,284.5,9.59
3,15550,286.7,9.59
3,15575,288.9,9.59
3,15600,291.09,9.59
3,15625,293.29,9.59
3,15650,295.49,9.59
3,15675,297.69,9.57
3,15700,299.88,9.59
3,15725,302.08,9.59
3,15750,304.28,9.57
3,15775,306.47,9.59
3,15800,308.67,9.57
3,15825,310.87,10.48
3,15850,313.07,10.48
3,15875,315.26,10.46
3,15900,317.46,11.37
3,15925,319.66,12.25
3,15950,321.86,12.26
3,15975,324.05,14.05
3,16000,326.25,14.05
3,16025,328.45,11.95
3,16050,330.64,12.86
3,16075,332.84,12.86
3,16100,335.04,9.88
3,16125,337.24,9.9
3,16150,339.43,9.88
3,16175,341.63,9.88
3,16200,343.83,10.79
3,16225,346.03,10.77
3,16250,348.22,10.79
3,16275,350.42,11.68
3,16300,352.62,12.55
3,16325,354.81,8.71
3,16350,357.01,8.68
3,16375,359.21,8.7
4,16400,1.41,8.7
4,16425,3.6,8.7
4,16450,5.8,8.68
4,16475,8.0,9.59
4,16500,10.2,9.59
4,16525,12.39,9.59
4,16550,14.59,9.6
4,16575,16.79,8.68
