scan_index,step,angle_deg,distance_cm
4,16775,34.37,16.34
4,16800,36.56,16.34
4,16825,38.76,16.34
4,16850,40.96,16.34
4,16875,43.15,16.34
4,16900,45.35,16.31
4,16925,47.55,16.33
4,16950,49.75,17.61
4,16975,51.94,17.61
4,17000,54.14,16.33
4,17025,56.34,15.02
4,17050,58.54,9.86
4,17075,60.73,10.79
4,17100,62.93,8.7
4,17125,65.13,8.7
4,17150,67.32,10.48
4,17175,69.52,8.39
4,17200,71.72,9.3
4,17225,73.92,8.09
4,17250,76.11,8.99
4,17275,78.31,7.8
4,17300,80.51,7.8
4,17325,82.71,8.7
4,17350,84.9,7.51
4,17375,87.1,7.49
4,17400,89.3,7.51
4,17425,91.49,7.51
4,17450,93.69,7.51
4,17475,95.89,9.3
4,17500,98.09,7.82
4,17525,100.28,7.8
4,17550,102.48,7.8
4,17575,104.68,8.97
4,17600,106.88,9.0
4,17625,109.07,10.17
4,17650,111.27,16.33
4,17675,113.47,10.46
4,17700,115.66,9.59
4,17725,117.86,8.7
4,17750,120.06,8.68
4,17775,122.26,8.68
4,17800,124.45,11.68
4,17825,126.65,11.68
4,17850,128.85,10.75
4,17875,131.04,10.77
4,17900,133.24,10.77
4,17925,135.44,10.77
4,17950,137.64,10.77
4,17975,139.83,11.64
4,18000,142.03,12.55
4,18025,144.23,8.68
4,18050,146.43,8.68
4,18075,148.62,8.71
4,18100,150.82,9.59
4,18125,153.02,17.6
4,18150,155.21,17.61
4,18175,157.41,15.02
4,18200,159.61,9.0
4,18225,161.81,10.77
4,18250,164.0,7.8
4,18275,166.2,8.68
4,18300,168.4,10.19
4,18325,170.6,8.39
4,18350,172.79,8.99
4,18375,174.99,8.11
4,18400,177.19,8.11
4,18425,179.38,8.99
4,18450,181.58,8.11
4,18475,183.78,8.08
4,18500,185.98,8.11
4,18525,188.17,10.17
4,18550,190.37,8.4
4,18575,192.57,10.48
4,18600,194.77,8.7
4,18625,196.96,8.7
4,18650,199.16,11.66
4,18675,201.36,10.77
4,18700,203.55,9.9
4,18725,205.75,13.74
4,18750,207.95,15.04
4,18775,210.15,17.61
4,18800,212.34,17.61
4,18825,214.54,16.33
4,18850,216.74,10.5
4,18875,218.94,9.59
4,18900,221.13,9.59
4,18925,223.33,9.57
4,18950,225.53,8.71
4,18975,227.72,9.57
4,19000,229.92,9.59
4,19025,232.12,9.57
4,19050,234.32,9.59
4,19075,236.51,10.46
4,19100,238.71,10.48
4,19125,240.91,18.9
4,19150,243.11,17.61
4,19175,245.3,15.04
4,19200,247.5,15.02
4,19225,249.7,9.88
4,19250,251.89,11.68
4,19275,254.09,7.8
4,19300,256.29,8.68
4,19325,258.49,10.46
4,19350,260.68,8.39
4,19375,262.88,9.28
4,19400,265.08,8.09
4,19425,267.28,8.11
4,19450,269.47,8.08
4,19475,271.67,8.99
4,19500,273.87,8.09
4,19525,276.06,8.11
4,19550,278.26,9.31
4,19575,280.46,8.39
4,19600,282.66,11.37
4,19625,284.85,8.7
4,19650,287.05,11.68
4,19675,289.25,10.77
4,19700,291.45,9.0
4,19725,293.64,16.33
4,19750,295.84,11.37
4,19775,298.04,9.59
4,19800,300.23,8.68
4,19825,302.43,8.7
4,19850,304.63,11.66
4,19875,306.83,11.64
4,19900,309.02,10.79
4,19925,311.22,10.77
4,19950,313.42,10.77
4,19975,315.62,10.77
4,20000,317.81,9.88
4,20025,320.01,9.88
4,20050,322.21,9.88
4,20075,324.4,10.77
4,20100,326.6,10.77
4,20125,328.8,11.68
4,20150,331.0,8.7
4,20175,333.19,8.7
4,20200,335.39,8.71
4,20225,337.59,10.48
4,20250,339.79,12.28
4,20275,341.98,8.39
4,20300,344.18,10.19
4,20325,346.38,8.09
4,20350,348.57,9.0
4,20375,350.77,7.79
4,20400,352.97,7.8
4,20425,355.17,7.8
4,20450,357.36,8.39
4,20475,359.56,8.39
5,20500,1.76,7.51
5,20525,3.96,8.7
5,20550,6.15,7.82
5,20575,8.35,7.82
5,20600,10.55,9.59
5,20625,12.74,8.09
5,20650,14.94,9.0
5,20675,17.14,9.28
5,20700,19.34,11.37
5,20725,21.53,9.59
5,20750,23.73,8.7
5,20775,25.93,11.68
5,20800,28.13,10.77
5,20825,30.32,9.9
5,20850,32.52,15.04
5,20875,34.72,16.31
5,20900,36.91,16.33
5,20925,39.11,16.33
5,20950,41.31,16.33
5,20975,43.51,16.33
5,21000,45.7,17.63
5,21025,47.9,17.61
5,21050,50.1,17.61
5,21075,52.29,15.37
5,21100,54.49,17.61
5,21125,56.69,15.02
5,21150,58.89,9.88
5,21175,61.08,10.77
5,21200,63.28,11.68
5,21225,65.48,8.68
5,21250,67.68,10.48
5,21275,69.87,8.39
5,21300,72.07,10.19
5,21325,74.27,8.11
5,21350,76.46,9.0
5,21375,78.66,7.79
5,21400,80.86,7.79
5,21425,83.06,8.71
5,21450,85.25,7.51
5,21475,87.45,7.51
5,21500,89.65,7.48
5,21525,91.85,7.51
5,21550,94.04,8.4
5,21575,96.24,8.7
5,21600,98.44,7.8
5,21625,100.63,7.8
5,21650,102.83,9.88
5,21675,105.03,8.99
5,21700,107.23,11.97
5,21725,109.42,10.17
5,21750,111.62,16.31
5,21775,113.82,10.48
5,21800,116.02,9.5
5,21825,118.21,8.71
5,21850,120.41,8.68
5,21875,122.61,11.66
5,21900,124.8,10.77
5,21925,127.0,10.79
5,21950,129.2,10.77
5,21975,131.4,10.77
5,22000,133.59,10.77
5,22025,135.79,10.79
5,22050,137.99,10.79
5,22075,140.19,11.64
5,22100,142.38,11.66
5,22125,144.58,8.68
5,22150,146.78,8.7
5,22175,148.97,9.59
5,22200,151.17,9.59
5,22225,153.37,17.61
5,22250,155.57,17.61
5,22275,157.76,15.02
5,22300,159.96,9.88
5,22325,162.16,10.79
5,22350,164.36,7.8
5,22375,166.55,9.59
5,22400,168.75,8.4
5,22425,170.95,8.4
5,22450,173.14,8.09
5,22475,175.34,8.09
5,22500,177.54,8.09
5,22525,179.74,9.0
5,22550,181.93,8.08
5,22575,184.13,8.09
5,22600,186.33,8.09
5,22625,188.53,9.3
5,22650,190.72,8.39
5,22675,192.92,10.46
5,22700,195.12,8.68
5,22725,197.31,7.8
5,22750,199.51,11.66
5,22775,201.71,9.88
5,22800,203.91,9.88
5,22825,206.1,13.74
5,22850,208.3,15.04
5,22875,210.5,17.61
5,22900,212.7,16.33
5,22925,214.89,10.48
5,22950,217.09,10.46
5,22975,219.29,9.59
5,23000,221.48,9.59
5,23025,223.68,9.59
5,23050,225.88,9.57
5,23075,228.08,9.59
5,23100,230.27,9.57
5,23125,232.47,9.71
5,23150,234.67,9.6
5,23175,236.87,10.5
5,23200,239.06,11.37
5,23225,241.26,17.63
5,23250,243.46,16.33
5,23275,245.65,15.04
5,23300,247.85,9.91
5,23325,250.05,9.9
5,23350,252.25,10.77
5,23375,254.44,7.8
5,23400,256.64,8.71
5,23425,258.84,10.46
5,23450,261.04,8.39
5,23475,263.23,10.19
5,23500,265.43,8.11
5,23525,267.63,8.11
5,23550,269.82,8.99
5,23575,272.02,8.99
5,23600,274.22,8.09
5,23625,276.42,8.11
5,23650,278.61,9.3
5,23675,280.81,8.39
5,23700,283.01,11.35
5,23725,285.21,8.7
5,23750,287.4,7.79
5,23775,289.6,9.9
5,23800,291.8,15.02
5,23825,293.99,16.31
5,23850,296.19,11.37
5,23875,298.39,9.59
5,23900,300.59,8.7
5,23925,302.78,8.7
5,23950,304.98,11.66
5,23975,307.18,11.64
5,24000,309.38,10.77
5,24025,311.57,10.79
5,24050,313.77,10.77
5,24075,315.97,9.88
5,24100,318.16,9.88
5,24125,320.36,9.86
5,24150,322.56,9.88
5,24175,324.76,10.77
5,24200,326.95,11.66
5,24225,329.15,11.64
5,24250,331.35,8.7
5,24275,333.54,8.68
5,24300,335.74,8.7
5,24325,337.94,10.46
5,24350,340.14,12.26
5,24375,342.33,9.3
5,24400,344.53,11.04
5,24425,346.73,8.11
5,24450,348.93,8.99
5,24475,351.12,7.8
5,24500,353.32,7.8
5,24525,355.52,7.82
5,24550,357.71,8.4
5,24575,359.91,7.48
6,24600,2.11,7.48
6,24625,4.31,7.8
6,24650,6.5,7.77
6,24675,8.7,7.8
6,24700,10.9,9.59
6,24725,13.1,8.08
6,24750,15.29,11.08
6,24775,17.49,8.39
6,24800,19.69,10.48
6,24825,21.88,9.59
6,24850,24.08,8.68
6,24875,26.28,11.66
6,24900,28.48,9.9
6,24925,30.67,9.9
6,24950,32.87,15.04
6,24975,35.07,16.31
6,25000,37.27,16.33
6,25025,39.46,16.31
6,25050,41.66,16.33
6,25075,43.86,16.31
6,25100,46.05,16.31
6,25125,48.25,17.61
6,25150,50.45,17.61
6,25175,52.65,15.35
6,25200,54.84,17.61
6,25225,57.04,15.04
6,25250,59.24,9.88
6,25275,61.44,10.79
6,25300,63.63,8.71
6,25325,65.83,8.7
6,25350,68.03,10.46
6,25375,70.22,8.4
6,25400,72.42,10.19
6,25425,74.62,8.11
6,25450,76.82,8.97
6,25475,79.01,7.8
6,25500,81.21,7.8
6,25525,83.41,8.68
6,25550,85.61,7.51
6,25575,87.8,7.49
6,25600,90.0,7.49
6,25625,92.2,7.49
6,25650,94.39,8.4
6,25675,96.59,8.71
6,25700,98.79,7.8
6,25725,100.99,7.8
6,25750,103.18,9.88
6,25775,105.38,8.99
6,25800,107.58,11.08
6,25825,109.78,9.28
6,25850,111.97,16.34
6,25875,114.17,10.48
6,25900,116.37,9.59
6,25925,118.56,8.7
6,25950,120.76,8.7
6,25975,122.96,11.64
6,26000,125.16,11.68
6,26025,127.35,10.77
6,26050,129.55,10.77
6,26075,131.75,10.77
6,26100,133.95,10.77
6,26125,136.14,10.77
6,26150,138.34,10.77
6,26175,140.54,11.64
6,26200,142.73,11.66
6,26225,144.93,8.7
6,26250,147.13,8.7
6,26275,149.33,8.7
6,26300,151.52,10.48
6,26325,153.72,17.63
6,26350,155.92,17.61
6,26375,158.12,8.99
6,26400,160.31,9.9
6,26425,162.51,10.79
6,26450,164.71,7.79
6,26475,166.9,9.57
6,26500,169.1,8.39
6,26525,171.3,8.39
6,26550,173.5,8.08
6,26575,175.69,8.08
6,26600,177.89,8.11
6,26625,180.09,8.99
6,26650,182.29,8.11
6,26675,184.48,8.09
6,26700,186.68,8.11
6,26725,188.88,9.3
6,26750,191.07,8.39
6,26775,193.27,10.48
6,26800,195.47,8.7
